sell_time,buy_time,pnl_amount,pnl_percentage,basis,buy_order_id
2025-11-07,2025-11-06,-1.9800000000000004,-0.0588585017835909,33.64,28a1442e-e98a-432d-967a-0610f57c0426
2025-11-13,2025-11-12,-4.5,-0.0223880597014925,201.0,129d41cb-a78a-4f25-9e5a-41c4af3f00b3
2025-11-13,2025-11-12,-5.129999999999992,-0.0245454545454545,209.0,ef48d981-9ee9-4d96-a369-757abfc9b084
2025-11-13,2025-11-12,-1.9300020000000089,-0.0103391116908008,186.670002,92d1a10d-aafa-4a5b-8673-bdab15ab8d84
2025-11-13,2025-11-12,11.080020000000006,0.0565884607889329,195.799989,4f749cf6-1707-4d18-ba55-aeb4b9a3894b
2025-11-13,2025-11-12,0.0200000000000102,0.0001002807862014,199.44,7b1ead5e-71ea-4ed6-bcb2-f7a8090d035a
2025-11-13,2025-11-12,-2.080000000000002,-0.0106524633821571,195.26,22585d9e-5b8f-4c45-a506-408d56b033b7
2025-11-13,2025-11-12,-1.089999999999982,-0.0057127882599579,190.8,ddced0a6-708a-46a9-b823-25ec67bd24d3
2025-11-13,2025-11-12,-4.319999999999993,-0.0232633279483036,185.7,337f7bad-df8f-4cdb-9cc3-17eb5e1f32ee
2025-11-13,2025-11-12,-7.02000000000001,-0.0368697478991597,190.4,ee8d043f-6fff-4569-802d-b49d46fd38b9
2025-11-13,2025-11-12,0.400000000000027,0.001930501930502,207.2,8b917dd7-acf3-464e-a8f4-623c00ad48c3
2025-11-12,2025-11-11,0.5300000000000082,0.0027465409130953,192.97,3074ab1d-2215-4dfa-af66-198ac61e2082
2025-11-12,2025-11-11,-0.3599999999999923,-0.0019317450096586,186.36,d6f70642-6bb1-4e81-a821-a5cdd771f1e7
2025-11-12,2025-11-11,-10.78000000000001,-0.0520446096654275,207.13,3b19be5d-0b28-4a51-b058-5a2a552b08d9
2025-11-12,2025-11-11,6.930000000000007,0.0374371997052412,185.109999,4fc81990-0b60-4f96-8e9f-05ffeb58d49c
2025-11-12,2025-11-11,16.330000000000013,0.0862014358108108,189.44,1a811274-cd1b-478b-afc4-b2610cc7333f
2025-11-12,2025-11-11,1.2999999999999954,0.0063131313131312,205.92,b2f69edc-5969-4bed-9b91-f325d21ef55f
2025-11-12,2025-11-11,13.98999599999999,0.0750214285714285,186.48,c86bb7da-59ba-4d82-af88-a1105fa5fc64
2025-11-12,2025-11-11,-4.52000000000001,-0.0238446929732011,189.56,aaf45e59-af76-4f3b-a2c7-06e644ffb9d9
